集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,現地法人企業数_増減率（％）
2016,26,京都府,3,北アメリカ州,305,メキシコ,1.0000
2016,26,京都府,3,北アメリカ州,328,ケイマン諸島(英),0.0000
2016,26,京都府,4,南アメリカ州,410,ブラジル,0.5000
2016,26,京都府,4,南アメリカ州,412,ウルグアイ,0.0000
2016,26,京都府,6,大洋州,601,オーストラリア,0.0000
2016,26,京都府,6,大洋州,606,ニュージーランド,0.0000
2016,26,京都府,6,大洋州,627,北マリアナ諸島(米),0.0000
2016,27,大阪府,1,アジア州,103,大韓民国,-0.0690
2016,27,大阪府,1,アジア州,105,中華人民共和国,-0.0504
2016,27,大阪府,1,アジア州,106,台湾,-0.0226
2016,27,大阪府,1,アジア州,108,香港,0.0000
2016,27,大阪府,1,アジア州,110,ベトナム,0.0672
2016,27,大阪府,1,アジア州,111,タイ,-0.0163
2016,27,大阪府,1,アジア州,112,シンガポール,0.0000
2016,27,大阪府,1,アジア州,113,マレーシア,0.0000
2016,27,大阪府,1,アジア州,117,フィリピン,-0.0577
2016,27,大阪府,1,アジア州,118,インドネシア,0.0620
2016,27,大阪府,1,アジア州,120,カンボジア,0.2500
2016,27,大阪府,1,アジア州,121,ラオス,0.0000
2016,27,大阪府,1,アジア州,122,ミャンマー,0.0000
2016,27,大阪府,1,アジア州,123,インド,-0.0667
2016,27,大阪府,1,アジア州,124,パキスタン,0.0000
2016,27,大阪府,1,アジア州,127,バングラデシュ,0.2500
2016,27,大阪府,1,アジア州,129,マカオ,0.0000
2016,27,大阪府,1,アジア州,137,サウジアラビア,-0.3333
2016,27,大阪府,1,アジア州,140,カタール,0.0000
2016,27,大阪府,1,アジア州,147,アラブ首長国連邦,0.0000
2016,27,大阪府,1,アジア州,153,カザフスタン,-0.5000
2016,27,大阪府,1,アジア州,188,その他のアジア,1.0000
2016,27,大阪府,1,アジア州,199,その他の中東,0.0000
2016,27,大阪府,2,ヨーロッパ州,203,スウェーデン,-0.2857
2016,27,大阪府,2,ヨーロッパ州,204,デンマーク,0.0000
2016,27,大阪府,2,ヨーロッパ州,205,英国,0.0000
2016,27,大阪府,2,ヨーロッパ州,206,アイルランド,0.5000
2016,27,大阪府,2,ヨーロッパ州,207,オランダ,0.0000
2016,27,大阪府,2,ヨーロッパ州,208,ベルギー,0.0000
2016,27,大阪府,2,ヨーロッパ州,210,フランス,-0.1290
2016,27,大阪府,2,ヨーロッパ州,213,ドイツ,-0.0833
2016,27,大阪府,2,ヨーロッパ州,215,スイス,-0.1667
2016,27,大阪府,2,ヨーロッパ州,217,ポルトガル,0.0000
2016,27,大阪府,2,ヨーロッパ州,218,スペイン,-0.1667
2016,27,大阪府,2,ヨーロッパ州,220,イタリア,-0.0714
2016,27,大阪府,2,ヨーロッパ州,222,フィンランド,0.0000
2016,27,大阪府,2,ヨーロッパ州,223,ポーランド,0.0000
2016,27,大阪府,2,ヨーロッパ州,224,ロシア,0.0000
2016,27,大阪府,2,ヨーロッパ州,225,オーストリア,0.3333
2016,27,大阪府,2,ヨーロッパ州,227,ハンガリー,0.0000
2016,27,大阪府,2,ヨーロッパ州,234,トルコ,0.2000
2016,27,大阪府,2,ヨーロッパ州,238,ウクライナ,-
2016,27,大阪府,2,ヨーロッパ州,241,クロアチア,0.0000
2016,27,大阪府,2,ヨーロッパ州,245,チェコ,0.0000
2016,27,大阪府,2,ヨーロッパ州,246,スロバキア,0.0000
2016,27,大阪府,3,北アメリカ州,302,カナダ,-0.0417
2016,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,0.0309
2016,27,大阪府,3,北アメリカ州,305,メキシコ,0.0233
2016,27,大阪府,3,北アメリカ州,309,エルサルバドル,0.0000
2016,27,大阪府,3,北アメリカ州,312,パナマ,0.0000
2016,27,大阪府,3,北アメリカ州,315,バハマ,0.3333
2016,27,大阪府,3,北アメリカ州,324,プエルトリコ(米),0.0000
2016,27,大阪府,3,北アメリカ州,328,ケイマン諸島(英),0.1667
2016,27,大阪府,4,南アメリカ州,401,コロンビア,0.0000
2016,27,大阪府,4,南アメリカ州,402,ベネズエラ,0.0000
2016,27,大阪府,4,南アメリカ州,407,ペルー,1.0000
2016,27,大阪府,4,南アメリカ州,409,チリ,0.0000
2016,27,大阪府,4,南アメリカ州,410,ブラジル,-0.0741
2016,27,大阪府,4,南アメリカ州,413,アルゼンチン,-0.2500
2016,27,大阪府,5,アフリカ州,543,タンザニア,0.0000
2016,27,大阪府,5,アフリカ州,551,南アフリカ共和国,0.6667
2016,27,大阪府,6,大洋州,601,オーストラリア,-0.0455
2016,27,大阪府,6,大洋州,606,ニュージーランド,0.0000
2016,27,大阪府,6,大洋州,627,北マリアナ諸島(米),0.0000
2016,28,兵庫県,1,アジア州,103,大韓民国,-0.0769
2016,28,兵庫県,1,アジア州,105,中華人民共和国,-0.0253
2016,28,兵庫県,1,アジア州,106,台湾,0.2381
2016,28,兵庫県,1,アジア州,108,香港,-0.0750
2016,28,兵庫県,1,アジア州,110,ベトナム,0.2917
2016,28,兵庫県,1,アジア州,111,タイ,-0.0606
2016,28,兵庫県,1,アジア州,112,シンガポール,0.0357
2016,28,兵庫県,1,アジア州,113,マレーシア,0.0476
2016,28,兵庫県,1,アジア州,117,フィリピン,-0.0588
2016,28,兵庫県,1,アジア州,118,インドネシア,0.0000
2016,28,兵庫県,1,アジア州,120,カンボジア,0.0000
2016,28,兵庫県,1,アジア州,122,ミャンマー,1.0000
2016,28,兵庫県,1,アジア州,123,インド,0.0000
2016,28,兵庫県,1,アジア州,125,スリランカ,1.0000
2016,28,兵庫県,1,アジア州,147,アラブ首長国連邦,0.0000
2016,28,兵庫県,2,ヨーロッパ州,202,ノルウェー,0.0000
2016,28,兵庫県,2,ヨーロッパ州,203,スウェーデン,0.0000
2016,28,兵庫県,2,ヨーロッパ州,204,デンマーク,0.0000
2016,28,兵庫県,2,ヨーロッパ州,205,英国,0.1538
2016,28,兵庫県,2,ヨーロッパ州,206,アイルランド,0.0000
2016,28,兵庫県,2,ヨーロッパ州,207,オランダ,-0.1429
2016,28,兵庫県,2,ヨーロッパ州,208,ベルギー,0.0000
2016,28,兵庫県,2,ヨーロッパ州,210,フランス,-0.1429
2016,28,兵庫県,2,ヨーロッパ州,213,ドイツ,0.0000
2016,28,兵庫県,2,ヨーロッパ州,215,スイス,0.0000
2016,28,兵庫県,2,ヨーロッパ州,218,スペイン,0.2000
2016,28,兵庫県,2,ヨーロッパ州,220,イタリア,0.0000
2016,28,兵庫県,2,ヨーロッパ州,222,フィンランド,0.0000
2016,28,兵庫県,2,ヨーロッパ州,223,ポーランド,0.0000
2016,28,兵庫県,2,ヨーロッパ州,224,ロシア,0.0000
2016,28,兵庫県,2,ヨーロッパ州,225,オーストリア,0.0000
2016,28,兵庫県,2,ヨーロッパ州,227,ハンガリー,0.0000
2016,28,兵庫県,2,ヨーロッパ州,230,ギリシャ,0.0000
2016,28,兵庫県,2,ヨーロッパ州,234,トルコ,0.0000
2016,28,兵庫県,2,ヨーロッパ州,245,チェコ,0.0000
2016,28,兵庫県,2,ヨーロッパ州,246,スロバキア,0.0000
2016,28,兵庫県,3,北アメリカ州,302,カナダ,0.1111
2016,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,0.0595
2016,28,兵庫県,3,北アメリカ州,305,メキシコ,0.2857
2016,28,兵庫県,3,北アメリカ州,306,グアテマラ,0.0000
2016,28,兵庫県,3,北アメリカ州,312,パナマ,-0.5200
2016,28,兵庫県,3,北アメリカ州,328,ケイマン諸島(英),0.0000
2016,28,兵庫県,4,南アメリカ州,410,ブラジル,0.0000
2016,28,兵庫県,5,アフリカ州,515,リベリア,-0.2500
2016,28,兵庫県,5,アフリカ州,517,ガーナ,0.0000
2016,28,兵庫県,5,アフリカ州,551,南アフリカ共和国,0.0000
2016,28,兵庫県,6,大洋州,601,オーストラリア,0.0000
2016,28,兵庫県,6,大洋州,606,ニュージーランド,0.0000
2016,28,兵庫県,6,大洋州,627,北マリアナ諸島(米),0.0000
2016,29,奈良県,1,アジア州,103,大韓民国,0.0000
2016,29,奈良県,1,アジア州,105,中華人民共和国,0.1053
2016,29,奈良県,1,アジア州,106,台湾,0.0000
2016,29,奈良県,1,アジア州,110,ベトナム,0.5000
2016,29,奈良県,1,アジア州,111,タイ,0.0000
2016,29,奈良県,1,アジア州,112,シンガポール,0.0000
2016,29,奈良県,1,アジア州,117,フィリピン,0.0000
2016,29,奈良県,1,アジア州,118,インドネシア,0.0000
2016,29,奈良県,2,ヨーロッパ州,213,ドイツ,0.0000
2016,29,奈良県,2,ヨーロッパ州,218,スペイン,0.0000
2016,29,奈良県,2,ヨーロッパ州,224,ロシア,0.0000
2016,29,奈良県,2,ヨーロッパ州,231,ルーマニア,0.0000
2016,29,奈良県,3,北アメリカ州,302,カナダ,0.0000
2016,29,奈良県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,29,奈良県,4,南アメリカ州,410,ブラジル,0.0000
2016,30,和歌山県,1,アジア州,105,中華人民共和国,0.1500
2016,30,和歌山県,1,アジア州,108,香港,0.0000
2016,30,和歌山県,1,アジア州,110,ベトナム,0.0000
2016,30,和歌山県,1,アジア州,111,タイ,0.0000
2016,30,和歌山県,1,アジア州,112,シンガポール,0.0000
2016,30,和歌山県,1,アジア州,113,マレーシア,0.0000
2016,30,和歌山県,1,アジア州,118,インドネシア,0.0000
2016,30,和歌山県,1,アジア州,123,インド,0.0000
2016,30,和歌山県,2,ヨーロッパ州,205,英国,-
2016,30,和歌山県,2,ヨーロッパ州,213,ドイツ,1.0000
2016,30,和歌山県,3,北アメリカ州,302,カナダ,0.0000
2016,30,和歌山県,3,北アメリカ州,304,アメリカ合衆国,1.0000
2016,30,和歌山県,6,大洋州,601,オーストラリア,1.0000
2016,31,鳥取県,1,アジア州,105,中華人民共和国,0.0909
2016,31,鳥取県,1,アジア州,108,香港,-0.2500
2016,31,鳥取県,1,アジア州,111,タイ,0.0000
2016,31,鳥取県,1,アジア州,117,フィリピン,0.0000
2016,31,鳥取県,1,アジア州,188,その他のアジア,0.0000
2016,31,鳥取県,2,ヨーロッパ州,205,英国,0.0000
2016,31,鳥取県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,32,島根県,1,アジア州,103,大韓民国,0.0000
2016,32,島根県,1,アジア州,105,中華人民共和国,0.0000
2016,32,島根県,1,アジア州,108,香港,0.0000
2016,32,島根県,1,アジア州,111,タイ,0.0000
2016,32,島根県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,33,岡山県,1,アジア州,103,大韓民国,0.0000
2016,33,岡山県,1,アジア州,105,中華人民共和国,0.0556
2016,33,岡山県,1,アジア州,106,台湾,-0.3333
2016,33,岡山県,1,アジア州,108,香港,0.0000
2016,33,岡山県,1,アジア州,110,ベトナム,0.0000
2016,33,岡山県,1,アジア州,111,タイ,0.0000
2016,33,岡山県,1,アジア州,113,マレーシア,-0.3333
2016,33,岡山県,1,アジア州,117,フィリピン,0.5000
2016,33,岡山県,1,アジア州,118,インドネシア,0.0000
2016,33,岡山県,1,アジア州,127,バングラデシュ,0.0000
2016,33,岡山県,2,ヨーロッパ州,213,ドイツ,-0.5000
2016,33,岡山県,3,北アメリカ州,304,アメリカ合衆国,-0.0769
2016,33,岡山県,3,北アメリカ州,305,メキシコ,0.0000
2016,33,岡山県,3,北アメリカ州,312,パナマ,-0.1000
2016,33,岡山県,5,アフリカ州,551,南アフリカ共和国,0.0000
2016,33,岡山県,6,大洋州,699,その他のオセアニア,0.0000
2016,34,広島県,1,アジア州,103,大韓民国,0.1250
2016,34,広島県,1,アジア州,105,中華人民共和国,-0.0707
2016,34,広島県,1,アジア州,106,台湾,0.1429
2016,34,広島県,1,アジア州,108,香港,-0.1111
2016,34,広島県,1,アジア州,110,ベトナム,0.0000
2016,34,広島県,1,アジア州,111,タイ,0.0250
2016,34,広島県,1,アジア州,112,シンガポール,-0.1429
2016,34,広島県,1,アジア州,113,マレーシア,0.2000
2016,34,広島県,1,アジア州,117,フィリピン,0.1000
2016,34,広島県,1,アジア州,118,インドネシア,-0.2500
2016,34,広島県,1,アジア州,122,ミャンマー,0.0000
2016,34,広島県,1,アジア州,123,インド,-0.5000
2016,34,広島県,1,アジア州,137,サウジアラビア,0.0000
2016,34,広島県,2,ヨーロッパ州,204,デンマーク,0.0000
2016,34,広島県,2,ヨーロッパ州,205,英国,0.0000
2016,34,広島県,2,ヨーロッパ州,207,オランダ,0.0000
2016,34,広島県,2,ヨーロッパ州,208,ベルギー,0.0000
2016,34,広島県,2,ヨーロッパ州,210,フランス,0.0000
2016,34,広島県,2,ヨーロッパ州,213,ドイツ,-0.2000
2016,34,広島県,2,ヨーロッパ州,215,スイス,0.0000
2016,34,広島県,2,ヨーロッパ州,217,ポルトガル,0.0000
2016,34,広島県,2,ヨーロッパ州,218,スペイン,0.0000
2016,34,広島県,2,ヨーロッパ州,220,イタリア,0.0000
2016,34,広島県,2,ヨーロッパ州,224,ロシア,0.0000
2016,34,広島県,2,ヨーロッパ州,225,オーストリア,0.0000
2016,34,広島県,2,ヨーロッパ州,227,ハンガリー,0.0000
2016,34,広島県,2,ヨーロッパ州,241,クロアチア,0.0000
2016,34,広島県,2,ヨーロッパ州,242,スロベニア,0.0000
2016,34,広島県,3,北アメリカ州,302,カナダ,0.0000
2016,34,広島県,3,北アメリカ州,304,アメリカ合衆国,-0.1852
2016,34,広島県,3,北アメリカ州,305,メキシコ,0.0000
2016,34,広島県,3,北アメリカ州,312,パナマ,-0.0909
2016,34,広島県,4,南アメリカ州,401,コロンビア,0.0000
2016,34,広島県,4,南アメリカ州,409,チリ,0.0000
2016,34,広島県,4,南アメリカ州,410,ブラジル,1.0000
2016,34,広島県,4,南アメリカ州,411,パラグアイ,0.0000
2016,34,広島県,5,アフリカ州,515,リベリア,0.0000
2016,34,広島県,5,アフリカ州,551,南アフリカ共和国,0.0000
2016,34,広島県,6,大洋州,601,オーストラリア,0.0000
2016,34,広島県,6,大洋州,606,ニュージーランド,0.0000
2016,35,山口県,1,アジア州,103,大韓民国,0.0000
2016,35,山口県,1,アジア州,105,中華人民共和国,0.0000
2016,35,山口県,1,アジア州,110,ベトナム,-0.3333
2016,35,山口県,1,アジア州,111,タイ,-0.2000
2016,35,山口県,1,アジア州,112,シンガポール,0.0000
2016,35,山口県,1,アジア州,113,マレーシア,-
2016,35,山口県,1,アジア州,122,ミャンマー,0.0000
2016,35,山口県,1,アジア州,123,インド,0.0000
2016,35,山口県,2,ヨーロッパ州,207,オランダ,0.0000
2016,35,山口県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,35,山口県,3,北アメリカ州,305,メキシコ,0.0000
2016,35,山口県,3,北アメリカ州,312,パナマ,0.2500
2016,35,山口県,6,大洋州,601,オーストラリア,0.0000
2016,36,徳島県,1,アジア州,103,大韓民国,0.0000
2016,36,徳島県,1,アジア州,105,中華人民共和国,0.0000
2016,36,徳島県,1,アジア州,106,台湾,0.0000
2016,36,徳島県,1,アジア州,108,香港,0.0000
2016,36,徳島県,1,アジア州,111,タイ,0.6667
2016,36,徳島県,1,アジア州,112,シンガポール,0.0000
2016,36,徳島県,1,アジア州,113,マレーシア,0.0000
2016,36,徳島県,1,アジア州,118,インドネシア,0.0000
2016,36,徳島県,1,アジア州,123,インド,0.0000
2016,36,徳島県,1,アジア州,127,バングラデシュ,0.0000
2016,36,徳島県,2,ヨーロッパ州,207,オランダ,0.0000
2016,36,徳島県,2,ヨーロッパ州,213,ドイツ,1.0000
2016,36,徳島県,2,ヨーロッパ州,224,ロシア,0.0000
2016,36,徳島県,3,北アメリカ州,302,カナダ,0.0000
2016,36,徳島県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,36,徳島県,3,北アメリカ州,312,パナマ,0.0000
2016,36,徳島県,6,大洋州,606,ニュージーランド,-
2016,37,香川県,1,アジア州,103,大韓民国,0.0000
2016,37,香川県,1,アジア州,105,中華人民共和国,-0.2414
2016,37,香川県,1,アジア州,106,台湾,0.0000
2016,37,香川県,1,アジア州,108,香港,-0.5000
2016,37,香川県,1,アジア州,110,ベトナム,-0.2500
2016,37,香川県,1,アジア州,111,タイ,0.0000
2016,37,香川県,1,アジア州,112,シンガポール,0.0000
2016,37,香川県,1,アジア州,113,マレーシア,0.0000
2016,37,香川県,1,アジア州,117,フィリピン,1.0000
2016,37,香川県,1,アジア州,118,インドネシア,0.0000
2016,37,香川県,1,アジア州,120,カンボジア,0.0000
2016,37,香川県,1,アジア州,122,ミャンマー,0.0000
2016,37,香川県,1,アジア州,125,スリランカ,0.0000
2016,37,香川県,1,アジア州,127,バングラデシュ,-
2016,37,香川県,2,ヨーロッパ州,207,オランダ,0.0000
2016,37,香川県,2,ヨーロッパ州,210,フランス,0.0000
2016,37,香川県,2,ヨーロッパ州,213,ドイツ,0.0000
2016,37,香川県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,37,香川県,6,大洋州,601,オーストラリア,-
2016,38,愛媛県,1,アジア州,103,大韓民国,0.0000
2016,38,愛媛県,1,アジア州,105,中華人民共和国,-0.1892
2016,38,愛媛県,1,アジア州,106,台湾,0.0000
2016,38,愛媛県,1,アジア州,108,香港,0.0000
2016,38,愛媛県,1,アジア州,110,ベトナム,0.0000
2016,38,愛媛県,1,アジア州,111,タイ,-0.4000
2016,38,愛媛県,1,アジア州,112,シンガポール,0.0000
2016,38,愛媛県,1,アジア州,113,マレーシア,0.0000
2016,38,愛媛県,1,アジア州,118,インドネシア,0.0000
2016,38,愛媛県,1,アジア州,123,インド,0.0000
2016,38,愛媛県,2,ヨーロッパ州,207,オランダ,0.0000
2016,38,愛媛県,2,ヨーロッパ州,210,フランス,0.0000
2016,38,愛媛県,2,ヨーロッパ州,234,トルコ,0.0000
2016,38,愛媛県,3,北アメリカ州,302,カナダ,0.0000
2016,38,愛媛県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,38,愛媛県,3,北アメリカ州,312,パナマ,0.0000
2016,38,愛媛県,4,南アメリカ州,410,ブラジル,0.0000
2016,38,愛媛県,6,大洋州,606,ニュージーランド,0.0000
2016,39,高知県,1,アジア州,105,中華人民共和国,-0.2000
2016,39,高知県,1,アジア州,110,ベトナム,0.0000
2016,39,高知県,1,アジア州,111,タイ,0.5000
2016,39,高知県,1,アジア州,112,シンガポール,-0.6667
2016,39,高知県,1,アジア州,113,マレーシア,0.0000
2016,39,高知県,1,アジア州,123,インド,0.0000
2016,39,高知県,2,ヨーロッパ州,207,オランダ,0.0000
2016,39,高知県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,40,福岡県,1,アジア州,103,大韓民国,-0.0833
2016,40,福岡県,1,アジア州,105,中華人民共和国,-0.0253
2016,40,福岡県,1,アジア州,106,台湾,0.0000
2016,40,福岡県,1,アジア州,108,香港,0.0000
2016,40,福岡県,1,アジア州,110,ベトナム,0.0000
2016,40,福岡県,1,アジア州,111,タイ,-0.0952
2016,40,福岡県,1,アジア州,112,シンガポール,0.1538
2016,40,福岡県,1,アジア州,113,マレーシア,0.1111
2016,40,福岡県,1,アジア州,117,フィリピン,0.0000
2016,40,福岡県,1,アジア州,118,インドネシア,0.0000
2016,40,福岡県,1,アジア州,122,ミャンマー,0.0000
2016,40,福岡県,1,アジア州,123,インド,0.0000
2016,40,福岡県,2,ヨーロッパ州,203,スウェーデン,0.0000
2016,40,福岡県,2,ヨーロッパ州,205,英国,0.0000
2016,40,福岡県,2,ヨーロッパ州,207,オランダ,0.5000
2016,40,福岡県,2,ヨーロッパ州,210,フランス,0.0000
2016,40,福岡県,2,ヨーロッパ州,213,ドイツ,0.0000
2016,40,福岡県,2,ヨーロッパ州,218,スペイン,0.0000
2016,40,福岡県,2,ヨーロッパ州,220,イタリア,1.0000
2016,40,福岡県,2,ヨーロッパ州,223,ポーランド,0.0000
2016,40,福岡県,2,ヨーロッパ州,224,ロシア,-0.5000
2016,40,福岡県,3,北アメリカ州,304,アメリカ合衆国,0.0909
2016,40,福岡県,3,北アメリカ州,305,メキシコ,0.0000
2016,40,福岡県,3,北アメリカ州,312,パナマ,0.6667
2016,40,福岡県,3,北アメリカ州,315,バハマ,0.0000
2016,40,福岡県,4,南アメリカ州,407,ペルー,0.0000
2016,40,福岡県,4,南アメリカ州,410,ブラジル,0.0000
2016,40,福岡県,6,大洋州,601,オーストラリア,0.0000
2016,41,佐賀県,1,アジア州,105,中華人民共和国,0.0000
2016,41,佐賀県,1,アジア州,111,タイ,0.0000
2016,41,佐賀県,1,アジア州,112,シンガポール,-0.5000
2016,42,長崎県,1,アジア州,105,中華人民共和国,-0.1250
2016,42,長崎県,1,アジア州,108,香港,0.0000
2016,42,長崎県,1,アジア州,110,ベトナム,1.0000
2016,42,長崎県,1,アジア州,112,シンガポール,-0.5000
2016,42,長崎県,1,アジア州,117,フィリピン,0.0000
2016,42,長崎県,1,アジア州,118,インドネシア,0.0000
2016,42,長崎県,2,ヨーロッパ州,220,イタリア,0.0000
2016,42,長崎県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,43,熊本県,1,アジア州,103,大韓民国,-
2016,43,熊本県,1,アジア州,105,中華人民共和国,0.2857
2016,43,熊本県,1,アジア州,106,台湾,-0.3333
2016,43,熊本県,1,アジア州,110,ベトナム,0.0000
2016,43,熊本県,1,アジア州,111,タイ,0.0000
2016,43,熊本県,1,アジア州,112,シンガポール,0.0000
2016,43,熊本県,1,アジア州,113,マレーシア,0.0000
2016,43,熊本県,1,アジア州,117,フィリピン,-
2016,43,熊本県,1,アジア州,118,インドネシア,0.0000
2016,43,熊本県,1,アジア州,123,インド,0.0000
2016,43,熊本県,2,ヨーロッパ州,213,ドイツ,0.0000
2016,43,熊本県,2,ヨーロッパ州,215,スイス,-
2016,43,熊本県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,43,熊本県,3,北アメリカ州,305,メキシコ,0.0000
2016,44,大分県,1,アジア州,105,中華人民共和国,-0.4000
2016,44,大分県,1,アジア州,113,マレーシア,0.0000
2016,44,大分県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,44,大分県,3,北アメリカ州,312,パナマ,-0.2000
2016,45,宮崎県,1,アジア州,105,中華人民共和国,0.0000
2016,45,宮崎県,1,アジア州,106,台湾,0.0000
2016,45,宮崎県,1,アジア州,110,ベトナム,0.0000
2016,45,宮崎県,1,アジア州,111,タイ,0.0000
2016,45,宮崎県,1,アジア州,118,インドネシア,0.0000
2016,45,宮崎県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2016,45,宮崎県,3,北アメリカ州,305,メキシコ,0.0000
2016,45,宮崎県,4,南アメリカ州,410,ブラジル,0.0000
2016,46,鹿児島県,1,アジア州,103,大韓民国,0.0000
2016,46,鹿児島県,1,アジア州,105,中華人民共和国,0.0000
2016,46,鹿児島県,1,アジア州,108,香港,0.0000
2016,46,鹿児島県,1,アジア州,110,ベトナム,0.0000
2016,46,鹿児島県,1,アジア州,111,タイ,0.0000
2016,46,鹿児島県,1,アジア州,117,フィリピン,-
2016,46,鹿児島県,3,北アメリカ州,304,アメリカ合衆国,-0.5000
2016,47,沖縄県,1,アジア州,103,大韓民国,0.0000
2016,47,沖縄県,1,アジア州,105,中華人民共和国,-
2016,47,沖縄県,1,アジア州,106,台湾,0.0000
2016,47,沖縄県,1,アジア州,110,ベトナム,0.0000
2017,01,北海道,1,アジア州,103,大韓民国,0.0000
2017,01,北海道,1,アジア州,105,中華人民共和国,0.1000
2017,01,北海道,1,アジア州,106,台湾,0.0000
2017,01,北海道,1,アジア州,108,香港,0.0000
2017,01,北海道,1,アジア州,110,ベトナム,0.0000
2017,01,北海道,1,アジア州,111,タイ,-0.5000
2017,01,北海道,1,アジア州,112,シンガポール,0.0000
2017,01,北海道,1,アジア州,113,マレーシア,2.0000
2017,01,北海道,1,アジア州,118,インドネシア,0.0000
2017,01,北海道,2,ヨーロッパ州,205,英国,0.0000
2017,01,北海道,2,ヨーロッパ州,213,ドイツ,0.0000
2017,01,北海道,2,ヨーロッパ州,227,ハンガリー,0.0000
2017,01,北海道,3,北アメリカ州,304,アメリカ合衆国,0.1250
2017,01,北海道,6,大洋州,601,オーストラリア,0.0000
2017,02,青森県,1,アジア州,103,大韓民国,0.0000
2017,02,青森県,1,アジア州,105,中華人民共和国,-0.6667
2017,02,青森県,1,アジア州,110,ベトナム,0.0000
2017,02,青森県,1,アジア州,117,フィリピン,0.0000
2017,02,青森県,2,ヨーロッパ州,204,デンマーク,0.0000
2017,03,岩手県,1,アジア州,105,中華人民共和国,-0.1111
2017,03,岩手県,1,アジア州,108,香港,0.0000
2017,03,岩手県,1,アジア州,111,タイ,0.0000
2017,03,岩手県,1,アジア州,117,フィリピン,0.0000
2017,03,岩手県,1,アジア州,118,インドネシア,0.0000
2017,03,岩手県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2017,04,宮城県,1,アジア州,103,大韓民国,0.0000
2017,04,宮城県,1,アジア州,105,中華人民共和国,-0.1333
2017,04,宮城県,1,アジア州,106,台湾,0.0000
2017,04,宮城県,1,アジア州,108,香港,0.0000
2017,04,宮城県,1,アジア州,110,ベトナム,0.5000
2017,04,宮城県,1,アジア州,111,タイ,0.0000
2017,04,宮城県,1,アジア州,112,シンガポール,0.0000
2017,04,宮城県,1,アジア州,113,マレーシア,0.0000
2017,04,宮城県,1,アジア州,117,フィリピン,-0.3333
2017,04,宮城県,1,アジア州,118,インドネシア,0.0000
2017,04,宮城県,1,アジア州,123,インド,1.0000
2017,04,宮城県,2,ヨーロッパ州,207,オランダ,0.0000
2017,04,宮城県,2,ヨーロッパ州,213,ドイツ,0.0000
2017,04,宮城県,3,北アメリカ州,304,アメリカ合衆国,0.2000
2017,04,宮城県,3,北アメリカ州,312,パナマ,0.0000
2017,04,宮城県,4,南アメリカ州,410,ブラジル,0.0000
2017,05,秋田県,1,アジア州,105,中華人民共和国,0.0000
2017,05,秋田県,1,アジア州,108,香港,-0.5000
2017,05,秋田県,1,アジア州,110,ベトナム,-0.5000
2017,06,山形県,1,アジア州,103,大韓民国,0.0000
2017,06,山形県,1,アジア州,105,中華人民共和国,0.1429
2017,06,山形県,1,アジア州,106,台湾,0.0000
2017,06,山形県,1,アジア州,108,香港,0.0000
2017,06,山形県,1,アジア州,110,ベトナム,0.2000
2017,06,山形県,1,アジア州,111,タイ,0.2500
2017,06,山形県,1,アジア州,113,マレーシア,0.0000
2017,06,山形県,1,アジア州,117,フィリピン,0.0000
2017,06,山形県,1,アジア州,123,インド,0.0000
2017,06,山形県,2,ヨーロッパ州,213,ドイツ,0.0000
2017,06,山形県,2,ヨーロッパ州,220,イタリア,0.0000
2017,06,山形県,3,北アメリカ州,304,アメリカ合衆国,2.0000
2017,06,山形県,3,北アメリカ州,305,メキシコ,-
2017,06,山形県,3,北アメリカ州,332,英領ヴァージン諸島,0.0000
2017,07,福島県,1,アジア州,103,大韓民国,0.1667
2017,07,福島県,1,アジア州,105,中華人民共和国,-0.0417
2017,07,福島県,1,アジア州,106,台湾,0.0000
2017,07,福島県,1,アジア州,108,香港,0.0000
2017,07,福島県,1,アジア州,110,ベトナム,0.0000
2017,07,福島県,1,アジア州,111,タイ,0.0000
2017,07,福島県,1,アジア州,112,シンガポール,0.0000
2017,07,福島県,1,アジア州,113,マレーシア,0.3333
2017,07,福島県,1,アジア州,117,フィリピン,0.0000
2017,07,福島県,1,アジア州,120,カンボジア,0.0000
2017,07,福島県,1,アジア州,122,ミャンマー,0.0000
2017,07,福島県,1,アジア州,123,インド,0.0000
2017,07,福島県,1,アジア州,147,アラブ首長国連邦,0.0000
2017,07,福島県,2,ヨーロッパ州,205,英国,1.0000
