集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,産業大分類コード,産業大分類名,現地法人企業数（社）
1996,20,長野県,2,ヨーロッパ州,205,英国,I,卸売業，小売業,1
1996,20,長野県,2,ヨーロッパ州,207,オランダ,R,サービス業（他に分類されないもの）,1
1996,20,長野県,2,ヨーロッパ州,208,ベルギー,I,卸売業，小売業,1
1996,20,長野県,2,ヨーロッパ州,210,フランス,E,製造業,1
1996,20,長野県,2,ヨーロッパ州,210,フランス,I,卸売業，小売業,1
1996,20,長野県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,4
1996,20,長野県,2,ヨーロッパ州,217,ポルトガル,I,卸売業，小売業,1
1996,20,長野県,2,ヨーロッパ州,218,スペイン,I,卸売業，小売業,1
1996,20,長野県,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,1
1996,20,長野県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,5
1996,20,長野県,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,1
1996,20,長野県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,5
1996,20,長野県,3,北アメリカ州,305,メキシコ,E,製造業,1
1996,20,長野県,3,北アメリカ州,305,メキシコ,I,卸売業，小売業,1
1996,20,長野県,6,大洋州,601,オーストラリア,I,卸売業，小売業,1
1996,20,長野県,6,大洋州,606,ニュージーランド,I,卸売業，小売業,1
1996,21,岐阜県,1,アジア州,103,大韓民国,E,製造業,4
1996,21,岐阜県,1,アジア州,105,中華人民共和国,E,製造業,13
1996,21,岐阜県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,1
1996,21,岐阜県,1,アジア州,106,台湾,E,製造業,4
1996,21,岐阜県,1,アジア州,108,香港,E,製造業,2
1996,21,岐阜県,1,アジア州,110,ベトナム,E,製造業,1
1996,21,岐阜県,1,アジア州,111,タイ,E,製造業,3
1996,21,岐阜県,1,アジア州,112,シンガポール,I,卸売業，小売業,1
1996,21,岐阜県,1,アジア州,118,インドネシア,E,製造業,1
1996,21,岐阜県,2,ヨーロッパ州,205,英国,E,製造業,1
1996,21,岐阜県,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,1
1996,21,岐阜県,2,ヨーロッパ州,207,オランダ,R,サービス業（他に分類されないもの）,1
1996,21,岐阜県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,1
1996,21,岐阜県,2,ヨーロッパ州,220,イタリア,D,建設業,1
1996,21,岐阜県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,8
1996,21,岐阜県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,1
1996,21,岐阜県,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,1
1996,22,静岡県,1,アジア州,103,大韓民国,E,製造業,4
1996,22,静岡県,1,アジア州,105,中華人民共和国,D,建設業,1
1996,22,静岡県,1,アジア州,105,中華人民共和国,E,製造業,38
1996,22,静岡県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,2
1996,22,静岡県,1,アジア州,106,台湾,E,製造業,12
1996,22,静岡県,1,アジア州,106,台湾,G,情報通信業,1
1996,22,静岡県,1,アジア州,106,台湾,I,卸売業，小売業,2
1996,22,静岡県,1,アジア州,108,香港,E,製造業,1
1996,22,静岡県,1,アジア州,108,香港,I,卸売業，小売業,4
1996,22,静岡県,1,アジア州,110,ベトナム,E,製造業,2
1996,22,静岡県,1,アジア州,111,タイ,E,製造業,9
1996,22,静岡県,1,アジア州,111,タイ,H,運輸業，郵便業,1
1996,22,静岡県,1,アジア州,111,タイ,I,卸売業，小売業,1
1996,22,静岡県,1,アジア州,111,タイ,R,サービス業（他に分類されないもの）,1
1996,22,静岡県,1,アジア州,112,シンガポール,E,製造業,2
1996,22,静岡県,1,アジア州,112,シンガポール,H,運輸業，郵便業,1
1996,22,静岡県,1,アジア州,112,シンガポール,I,卸売業，小売業,3
1996,22,静岡県,1,アジア州,113,マレーシア,E,製造業,8
1996,22,静岡県,1,アジア州,113,マレーシア,I,卸売業，小売業,2
1996,22,静岡県,1,アジア州,116,ブルネイ,I,卸売業，小売業,1
1996,22,静岡県,1,アジア州,117,フィリピン,E,製造業,5
1996,22,静岡県,1,アジア州,117,フィリピン,K,不動産業，物品賃貸業,1
1996,22,静岡県,1,アジア州,117,フィリピン,R,サービス業（他に分類されないもの）,1
1996,22,静岡県,1,アジア州,118,インドネシア,E,製造業,12
1996,22,静岡県,1,アジア州,118,インドネシア,I,卸売業，小売業,2
1996,22,静岡県,1,アジア州,123,インド,E,製造業,8
1996,22,静岡県,1,アジア州,124,パキスタン,E,製造業,3
1996,22,静岡県,2,ヨーロッパ州,202,ノルウェー,I,卸売業，小売業,1
1996,22,静岡県,2,ヨーロッパ州,203,スウェーデン,E,製造業,2
1996,22,静岡県,2,ヨーロッパ州,203,スウェーデン,I,卸売業，小売業,3
1996,22,静岡県,2,ヨーロッパ州,203,スウェーデン,J,金融業，保険業,1
1996,22,静岡県,2,ヨーロッパ州,204,デンマーク,I,卸売業，小売業,1
1996,22,静岡県,2,ヨーロッパ州,205,英国,E,製造業,5
1996,22,静岡県,2,ヨーロッパ州,205,英国,H,運輸業，郵便業,1
1996,22,静岡県,2,ヨーロッパ州,205,英国,I,卸売業，小売業,8
1996,22,静岡県,2,ヨーロッパ州,205,英国,K,不動産業，物品賃貸業,1
1996,22,静岡県,2,ヨーロッパ州,205,英国,L,学術研究，専門・技術サービス業,1
1996,22,静岡県,2,ヨーロッパ州,207,オランダ,E,製造業,1
1996,22,静岡県,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,5
1996,22,静岡県,2,ヨーロッパ州,207,オランダ,J,金融業，保険業,1
1996,22,静岡県,2,ヨーロッパ州,208,ベルギー,I,卸売業，小売業,2
1996,22,静岡県,2,ヨーロッパ州,209,ルクセンブルク,J,金融業，保険業,1
1996,22,静岡県,2,ヨーロッパ州,210,フランス,E,製造業,2
1996,22,静岡県,2,ヨーロッパ州,210,フランス,I,卸売業，小売業,6
1996,22,静岡県,2,ヨーロッパ州,210,フランス,J,金融業，保険業,1
1996,22,静岡県,2,ヨーロッパ州,213,ドイツ,E,製造業,3
1996,22,静岡県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,9
1996,22,静岡県,2,ヨーロッパ州,213,ドイツ,L,学術研究，専門・技術サービス業,1
1996,22,静岡県,2,ヨーロッパ州,213,ドイツ,R,サービス業（他に分類されないもの）,1
1996,22,静岡県,2,ヨーロッパ州,215,スイス,I,卸売業，小売業,1
1996,22,静岡県,2,ヨーロッパ州,217,ポルトガル,E,製造業,2
1996,22,静岡県,2,ヨーロッパ州,217,ポルトガル,I,卸売業，小売業,1
1996,22,静岡県,2,ヨーロッパ州,218,スペイン,E,製造業,4
1996,22,静岡県,2,ヨーロッパ州,218,スペイン,I,卸売業，小売業,5
1996,22,静岡県,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,6
1996,22,静岡県,2,ヨーロッパ州,225,オーストリア,I,卸売業，小売業,2
1996,22,静岡県,2,ヨーロッパ州,227,ハンガリー,E,製造業,1
1996,22,静岡県,2,ヨーロッパ州,227,ハンガリー,I,卸売業，小売業,1
1996,22,静岡県,2,ヨーロッパ州,234,トルコ,E,製造業,1
1996,22,静岡県,2,ヨーロッパ州,299,その他のヨーロッパ,E,製造業,1
1996,22,静岡県,3,北アメリカ州,302,カナダ,E,製造業,3
1996,22,静岡県,3,北アメリカ州,302,カナダ,I,卸売業，小売業,3
1996,22,静岡県,3,北アメリカ州,302,カナダ,M,宿泊業，飲食サービス業,1
1996,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,33
1996,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,1
1996,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,H,運輸業，郵便業,2
1996,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,15
1996,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,J,金融業，保険業,2
1996,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,K,不動産業，物品賃貸業,2
1996,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,9
1996,22,静岡県,3,北アメリカ州,305,メキシコ,E,製造業,5
1996,22,静岡県,3,北アメリカ州,305,メキシコ,I,卸売業，小売業,3
1996,22,静岡県,3,北アメリカ州,311,コスタリカ,I,卸売業，小売業,1
1996,22,静岡県,3,北アメリカ州,312,パナマ,I,卸売業，小売業,1
1996,22,静岡県,4,南アメリカ州,401,コロンビア,E,製造業,2
1996,22,静岡県,4,南アメリカ州,410,ブラジル,E,製造業,2
1996,22,静岡県,4,南アメリカ州,410,ブラジル,I,卸売業，小売業,1
1996,22,静岡県,4,南アメリカ州,410,ブラジル,J,金融業，保険業,1
1996,22,静岡県,4,南アメリカ州,413,アルゼンチン,I,卸売業，小売業,2
1996,22,静岡県,5,アフリカ州,506,エジプト,E,製造業,1
1996,22,静岡県,5,アフリカ州,524,ナイジェリア,E,製造業,1
1996,22,静岡県,6,大洋州,601,オーストラリア,E,製造業,3
1996,22,静岡県,6,大洋州,601,オーストラリア,I,卸売業，小売業,3
1996,22,静岡県,6,大洋州,601,オーストラリア,N,生活関連サービス業，娯楽業,1
1996,22,静岡県,6,大洋州,606,ニュージーランド,E,製造業,1
1996,22,静岡県,6,大洋州,606,ニュージーランド,I,卸売業，小売業,2
1996,22,静岡県,6,大洋州,610,サモア,E,製造業,1
1996,23,愛知県,1,アジア州,103,大韓民国,E,製造業,13
1996,23,愛知県,1,アジア州,103,大韓民国,H,運輸業，郵便業,1
1996,23,愛知県,1,アジア州,103,大韓民国,R,サービス業（他に分類されないもの）,1
1996,23,愛知県,1,アジア州,105,中華人民共和国,B,漁業,4
1996,23,愛知県,1,アジア州,105,中華人民共和国,E,製造業,45
1996,23,愛知県,1,アジア州,105,中華人民共和国,H,運輸業，郵便業,1
1996,23,愛知県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,4
1996,23,愛知県,1,アジア州,106,台湾,E,製造業,26
1996,23,愛知県,1,アジア州,106,台湾,I,卸売業，小売業,2
1996,23,愛知県,1,アジア州,106,台湾,J,金融業，保険業,1
1996,23,愛知県,1,アジア州,108,香港,E,製造業,10
1996,23,愛知県,1,アジア州,108,香港,I,卸売業，小売業,13
1996,23,愛知県,1,アジア州,108,香港,J,金融業，保険業,4
1996,23,愛知県,1,アジア州,108,香港,K,不動産業，物品賃貸業,9
1996,23,愛知県,1,アジア州,110,ベトナム,E,製造業,1
1996,23,愛知県,1,アジア州,110,ベトナム,I,卸売業，小売業,1
1996,23,愛知県,1,アジア州,111,タイ,E,製造業,26
1996,23,愛知県,1,アジア州,111,タイ,I,卸売業，小売業,2
1996,23,愛知県,1,アジア州,111,タイ,J,金融業，保険業,1
1996,23,愛知県,1,アジア州,112,シンガポール,E,製造業,6
1996,23,愛知県,1,アジア州,112,シンガポール,I,卸売業，小売業,6
1996,23,愛知県,1,アジア州,112,シンガポール,J,金融業，保険業,1
1996,23,愛知県,1,アジア州,112,シンガポール,K,不動産業，物品賃貸業,1
1996,23,愛知県,1,アジア州,113,マレーシア,E,製造業,16
1996,23,愛知県,1,アジア州,113,マレーシア,I,卸売業，小売業,1
1996,23,愛知県,1,アジア州,113,マレーシア,J,金融業，保険業,1
1996,23,愛知県,1,アジア州,117,フィリピン,E,製造業,8
1996,23,愛知県,1,アジア州,118,インドネシア,E,製造業,23
1996,23,愛知県,1,アジア州,118,インドネシア,H,運輸業，郵便業,1
1996,23,愛知県,1,アジア州,118,インドネシア,I,卸売業，小売業,1
1996,23,愛知県,1,アジア州,120,カンボジア,I,卸売業，小売業,1
1996,23,愛知県,1,アジア州,122,ミャンマー,I,卸売業，小売業,1
1996,23,愛知県,1,アジア州,123,インド,E,製造業,3
1996,23,愛知県,1,アジア州,124,パキスタン,E,製造業,1
1996,23,愛知県,1,アジア州,125,スリランカ,E,製造業,2
1996,23,愛知県,1,アジア州,125,スリランカ,I,卸売業，小売業,1
1996,23,愛知県,2,ヨーロッパ州,202,ノルウェー,R,サービス業（他に分類されないもの）,1
1996,23,愛知県,2,ヨーロッパ州,203,スウェーデン,I,卸売業，小売業,1
1996,23,愛知県,2,ヨーロッパ州,203,スウェーデン,R,サービス業（他に分類されないもの）,1
1996,23,愛知県,2,ヨーロッパ州,205,英国,E,製造業,12
1996,23,愛知県,2,ヨーロッパ州,205,英国,H,運輸業，郵便業,1
1996,23,愛知県,2,ヨーロッパ州,205,英国,I,卸売業，小売業,8
1996,23,愛知県,2,ヨーロッパ州,205,英国,J,金融業，保険業,2
1996,23,愛知県,2,ヨーロッパ州,205,英国,R,サービス業（他に分類されないもの）,2
1996,23,愛知県,2,ヨーロッパ州,206,アイルランド,E,製造業,2
1996,23,愛知県,2,ヨーロッパ州,207,オランダ,E,製造業,4
1996,23,愛知県,2,ヨーロッパ州,207,オランダ,J,金融業，保険業,4
1996,23,愛知県,2,ヨーロッパ州,208,ベルギー,E,製造業,5
1996,23,愛知県,2,ヨーロッパ州,208,ベルギー,I,卸売業，小売業,3
1996,23,愛知県,2,ヨーロッパ州,210,フランス,E,製造業,7
1996,23,愛知県,2,ヨーロッパ州,210,フランス,I,卸売業，小売業,3
1996,23,愛知県,2,ヨーロッパ州,210,フランス,L,学術研究，専門・技術サービス業,1
1996,23,愛知県,2,ヨーロッパ州,213,ドイツ,E,製造業,8
1996,23,愛知県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,7
1996,23,愛知県,2,ヨーロッパ州,213,ドイツ,J,金融業，保険業,1
1996,23,愛知県,2,ヨーロッパ州,213,ドイツ,L,学術研究，専門・技術サービス業,1
1996,23,愛知県,2,ヨーロッパ州,213,ドイツ,R,サービス業（他に分類されないもの）,1
1996,23,愛知県,2,ヨーロッパ州,217,ポルトガル,E,製造業,2
1996,23,愛知県,2,ヨーロッパ州,218,スペイン,E,製造業,4
1996,23,愛知県,2,ヨーロッパ州,218,スペイン,I,卸売業，小売業,1
1996,23,愛知県,2,ヨーロッパ州,220,イタリア,E,製造業,3
1996,23,愛知県,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,1
1996,23,愛知県,2,ヨーロッパ州,222,フィンランド,I,卸売業，小売業,2
1996,23,愛知県,2,ヨーロッパ州,222,フィンランド,J,金融業，保険業,1
1996,23,愛知県,2,ヨーロッパ州,222,フィンランド,R,サービス業（他に分類されないもの）,1
1996,23,愛知県,2,ヨーロッパ州,223,ポーランド,E,製造業,1
1996,23,愛知県,2,ヨーロッパ州,223,ポーランド,I,卸売業，小売業,1
1996,23,愛知県,2,ヨーロッパ州,225,オーストリア,E,製造業,1
1996,23,愛知県,2,ヨーロッパ州,225,オーストリア,I,卸売業，小売業,1
1996,23,愛知県,2,ヨーロッパ州,227,ハンガリー,E,製造業,1
1996,23,愛知県,2,ヨーロッパ州,227,ハンガリー,I,卸売業，小売業,2
1996,23,愛知県,2,ヨーロッパ州,234,トルコ,E,製造業,1
1996,23,愛知県,2,ヨーロッパ州,288,旧ソ連,I,卸売業，小売業,3
1996,23,愛知県,2,ヨーロッパ州,288,旧ソ連,K,不動産業，物品賃貸業,1
1996,23,愛知県,2,ヨーロッパ州,299,その他のヨーロッパ,E,製造業,1
1996,23,愛知県,2,ヨーロッパ州,299,その他のヨーロッパ,I,卸売業，小売業,3
1996,23,愛知県,3,北アメリカ州,302,カナダ,E,製造業,9
1996,23,愛知県,3,北アメリカ州,302,カナダ,G,情報通信業,1
1996,23,愛知県,3,北アメリカ州,302,カナダ,I,卸売業，小売業,5
1996,23,愛知県,3,北アメリカ州,302,カナダ,J,金融業，保険業,1
1996,23,愛知県,3,北アメリカ州,302,カナダ,R,サービス業（他に分類されないもの）,2
