集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,産業大分類コード,産業大分類名,現地法人企業数_増減率（％）
1998,26,京都府,3,北アメリカ州,324,プエルトリコ(米),E,製造業,-
1998,26,京都府,3,北アメリカ州,399,その他の北アメリカ州,E,製造業,-
1998,26,京都府,4,南アメリカ州,410,ブラジル,E,製造業,0.4000
1998,26,京都府,4,南アメリカ州,410,ブラジル,I,卸売業，小売業,0.0000
1998,26,京都府,6,大洋州,601,オーストラリア,E,製造業,0.0000
1998,26,京都府,6,大洋州,601,オーストラリア,I,卸売業，小売業,0.0000
1998,26,京都府,6,大洋州,601,オーストラリア,N,生活関連サービス業，娯楽業,-
1998,26,京都府,6,大洋州,606,ニュージーランド,E,製造業,0.0000
1998,26,京都府,6,大洋州,627,北マリアナ諸島(米),N,生活関連サービス業，娯楽業,-
1998,27,大阪府,1,アジア州,103,大韓民国,E,製造業,-0.0385
1998,27,大阪府,1,アジア州,103,大韓民国,I,卸売業，小売業,1.0000
1998,27,大阪府,1,アジア州,103,大韓民国,R,サービス業（他に分類されないもの）,0.0000
1998,27,大阪府,1,アジア州,105,中華人民共和国,C,鉱業，採石業，砂利採取業,0.0000
1998,27,大阪府,1,アジア州,105,中華人民共和国,D,建設業,-0.5000
1998,27,大阪府,1,アジア州,105,中華人民共和国,E,製造業,0.0892
1998,27,大阪府,1,アジア州,105,中華人民共和国,G,情報通信業,-0.2500
1998,27,大阪府,1,アジア州,105,中華人民共和国,I,卸売業，小売業,-0.0588
1998,27,大阪府,1,アジア州,105,中華人民共和国,K,不動産業，物品賃貸業,0.2857
1998,27,大阪府,1,アジア州,105,中華人民共和国,L,学術研究，専門・技術サービス業,-0.1667
1998,27,大阪府,1,アジア州,105,中華人民共和国,N,生活関連サービス業，娯楽業,2.0000
1998,27,大阪府,1,アジア州,105,中華人民共和国,R,サービス業（他に分類されないもの）,0.5000
1998,27,大阪府,1,アジア州,106,台湾,D,建設業,-0.3333
1998,27,大阪府,1,アジア州,106,台湾,E,製造業,0.1224
1998,27,大阪府,1,アジア州,106,台湾,I,卸売業，小売業,0.0526
1998,27,大阪府,1,アジア州,106,台湾,K,不動産業，物品賃貸業,0.0000
1998,27,大阪府,1,アジア州,106,台湾,L,学術研究，専門・技術サービス業,0.0000
1998,27,大阪府,1,アジア州,106,台湾,R,サービス業（他に分類されないもの）,0.0000
1998,27,大阪府,1,アジア州,108,香港,D,建設業,0.0000
1998,27,大阪府,1,アジア州,108,香港,E,製造業,0.0476
1998,27,大阪府,1,アジア州,108,香港,H,運輸業，郵便業,-0.3333
1998,27,大阪府,1,アジア州,108,香港,I,卸売業，小売業,-0.1064
1998,27,大阪府,1,アジア州,108,香港,J,金融業，保険業,0.0000
1998,27,大阪府,1,アジア州,108,香港,K,不動産業，物品賃貸業,-0.5000
1998,27,大阪府,1,アジア州,108,香港,L,学術研究，専門・技術サービス業,1.0000
1998,27,大阪府,1,アジア州,108,香港,R,サービス業（他に分類されないもの）,0.3333
1998,27,大阪府,1,アジア州,110,ベトナム,D,建設業,0.0000
1998,27,大阪府,1,アジア州,110,ベトナム,E,製造業,0.1250
1998,27,大阪府,1,アジア州,111,タイ,D,建設業,0.6667
1998,27,大阪府,1,アジア州,111,タイ,E,製造業,0.0000
1998,27,大阪府,1,アジア州,111,タイ,I,卸売業，小売業,-0.2000
1998,27,大阪府,1,アジア州,111,タイ,J,金融業，保険業,-
1998,27,大阪府,1,アジア州,111,タイ,K,不動産業，物品賃貸業,-
1998,27,大阪府,1,アジア州,111,タイ,L,学術研究，専門・技術サービス業,-
1998,27,大阪府,1,アジア州,111,タイ,R,サービス業（他に分類されないもの）,0.0000
1998,27,大阪府,1,アジア州,112,シンガポール,D,建設業,0.0000
1998,27,大阪府,1,アジア州,112,シンガポール,E,製造業,0.1250
1998,27,大阪府,1,アジア州,112,シンガポール,H,運輸業，郵便業,-0.3333
1998,27,大阪府,1,アジア州,112,シンガポール,I,卸売業，小売業,-0.1026
1998,27,大阪府,1,アジア州,112,シンガポール,K,不動産業，物品賃貸業,1.0000
1998,27,大阪府,1,アジア州,112,シンガポール,L,学術研究，専門・技術サービス業,1.0000
1998,27,大阪府,1,アジア州,112,シンガポール,R,サービス業（他に分類されないもの）,0.0000
1998,27,大阪府,1,アジア州,113,マレーシア,D,建設業,0.5000
1998,27,大阪府,1,アジア州,113,マレーシア,E,製造業,0.1017
1998,27,大阪府,1,アジア州,113,マレーシア,I,卸売業，小売業,-0.2143
1998,27,大阪府,1,アジア州,113,マレーシア,K,不動産業，物品賃貸業,0.0000
1998,27,大阪府,1,アジア州,113,マレーシア,L,学術研究，専門・技術サービス業,0.5000
1998,27,大阪府,1,アジア州,113,マレーシア,R,サービス業（他に分類されないもの）,-
1998,27,大阪府,1,アジア州,117,フィリピン,D,建設業,-
1998,27,大阪府,1,アジア州,117,フィリピン,E,製造業,0.0714
1998,27,大阪府,1,アジア州,117,フィリピン,I,卸売業，小売業,-0.2500
1998,27,大阪府,1,アジア州,118,インドネシア,D,建設業,1.0000
1998,27,大阪府,1,アジア州,118,インドネシア,E,製造業,0.0204
1998,27,大阪府,1,アジア州,118,インドネシア,I,卸売業，小売業,0.2500
1998,27,大阪府,1,アジア州,123,インド,E,製造業,0.1000
1998,27,大阪府,1,アジア州,123,インド,I,卸売業，小売業,0.0000
1998,27,大阪府,1,アジア州,123,インド,J,金融業，保険業,0.0000
1998,27,大阪府,1,アジア州,133,イラン,E,製造業,0.0000
1998,27,大阪府,1,アジア州,133,イラン,I,卸売業，小売業,0.0000
1998,27,大阪府,1,アジア州,137,サウジアラビア,I,卸売業，小売業,0.0000
1998,27,大阪府,1,アジア州,147,アラブ首長国連邦,H,運輸業，郵便業,0.0000
1998,27,大阪府,1,アジア州,147,アラブ首長国連邦,I,卸売業，小売業,1.0000
1998,27,大阪府,2,ヨーロッパ州,202,ノルウェー,I,卸売業，小売業,1.0000
1998,27,大阪府,2,ヨーロッパ州,203,スウェーデン,E,製造業,0.0000
1998,27,大阪府,2,ヨーロッパ州,203,スウェーデン,I,卸売業，小売業,-0.1250
1998,27,大阪府,2,ヨーロッパ州,204,デンマーク,I,卸売業，小売業,0.0000
1998,27,大阪府,2,ヨーロッパ州,205,英国,D,建設業,0.0000
1998,27,大阪府,2,ヨーロッパ州,205,英国,E,製造業,0.0000
1998,27,大阪府,2,ヨーロッパ州,205,英国,G,情報通信業,0.0000
1998,27,大阪府,2,ヨーロッパ州,205,英国,I,卸売業，小売業,-0.1579
1998,27,大阪府,2,ヨーロッパ州,205,英国,J,金融業，保険業,-0.2500
1998,27,大阪府,2,ヨーロッパ州,205,英国,L,学術研究，専門・技術サービス業,1.0000
1998,27,大阪府,2,ヨーロッパ州,205,英国,R,サービス業（他に分類されないもの）,-0.3333
1998,27,大阪府,2,ヨーロッパ州,206,アイルランド,E,製造業,0.0000
1998,27,大阪府,2,ヨーロッパ州,207,オランダ,D,建設業,0.0000
1998,27,大阪府,2,ヨーロッパ州,207,オランダ,E,製造業,0.0000
1998,27,大阪府,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,0.0000
1998,27,大阪府,2,ヨーロッパ州,207,オランダ,J,金融業，保険業,-0.2727
1998,27,大阪府,2,ヨーロッパ州,207,オランダ,L,学術研究，専門・技術サービス業,-0.5000
1998,27,大阪府,2,ヨーロッパ州,207,オランダ,R,サービス業（他に分類されないもの）,0.0000
1998,27,大阪府,2,ヨーロッパ州,208,ベルギー,D,建設業,0.0000
1998,27,大阪府,2,ヨーロッパ州,208,ベルギー,E,製造業,-0.1250
1998,27,大阪府,2,ヨーロッパ州,208,ベルギー,I,卸売業，小売業,0.1111
1998,27,大阪府,2,ヨーロッパ州,210,フランス,E,製造業,0.0000
1998,27,大阪府,2,ヨーロッパ州,210,フランス,I,卸売業，小売業,0.1250
1998,27,大阪府,2,ヨーロッパ州,213,ドイツ,D,建設業,0.0000
1998,27,大阪府,2,ヨーロッパ州,213,ドイツ,E,製造業,0.0909
1998,27,大阪府,2,ヨーロッパ州,213,ドイツ,G,情報通信業,0.0000
1998,27,大阪府,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,-0.0909
1998,27,大阪府,2,ヨーロッパ州,213,ドイツ,K,不動産業，物品賃貸業,0.0000
1998,27,大阪府,2,ヨーロッパ州,213,ドイツ,R,サービス業（他に分類されないもの）,-0.3333
1998,27,大阪府,2,ヨーロッパ州,215,スイス,I,卸売業，小売業,0.0000
1998,27,大阪府,2,ヨーロッパ州,215,スイス,R,サービス業（他に分類されないもの）,0.0000
1998,27,大阪府,2,ヨーロッパ州,217,ポルトガル,I,卸売業，小売業,-0.3333
1998,27,大阪府,2,ヨーロッパ州,218,スペイン,E,製造業,0.2500
1998,27,大阪府,2,ヨーロッパ州,218,スペイン,I,卸売業，小売業,0.0000
1998,27,大阪府,2,ヨーロッパ州,220,イタリア,E,製造業,0.0000
1998,27,大阪府,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,-0.1000
1998,27,大阪府,2,ヨーロッパ州,222,フィンランド,E,製造業,0.0000
1998,27,大阪府,2,ヨーロッパ州,222,フィンランド,I,卸売業，小売業,0.5000
1998,27,大阪府,2,ヨーロッパ州,223,ポーランド,E,製造業,0.0000
1998,27,大阪府,2,ヨーロッパ州,223,ポーランド,I,卸売業，小売業,0.0000
1998,27,大阪府,2,ヨーロッパ州,224,ロシア,I,卸売業，小売業,-
1998,27,大阪府,2,ヨーロッパ州,225,オーストリア,I,卸売業，小売業,-0.1667
1998,27,大阪府,2,ヨーロッパ州,225,オーストリア,R,サービス業（他に分類されないもの）,0.0000
1998,27,大阪府,2,ヨーロッパ州,227,ハンガリー,D,建設業,0.0000
1998,27,大阪府,2,ヨーロッパ州,227,ハンガリー,E,製造業,0.0000
1998,27,大阪府,2,ヨーロッパ州,227,ハンガリー,I,卸売業，小売業,0.0000
1998,27,大阪府,2,ヨーロッパ州,231,ルーマニア,I,卸売業，小売業,0.0000
1998,27,大阪府,2,ヨーロッパ州,246,スロバキア,E,製造業,-
1998,27,大阪府,2,ヨーロッパ州,299,その他のヨーロッパ,E,製造業,-0.6667
1998,27,大阪府,2,ヨーロッパ州,299,その他のヨーロッパ,I,卸売業，小売業,0.2000
1998,27,大阪府,3,北アメリカ州,302,カナダ,E,製造業,-0.2000
1998,27,大阪府,3,北アメリカ州,302,カナダ,I,卸売業，小売業,-0.0769
1998,27,大阪府,3,北アメリカ州,302,カナダ,L,学術研究，専門・技術サービス業,-
1998,27,大阪府,3,北アメリカ州,302,カナダ,R,サービス業（他に分類されないもの）,0.0000
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,A,農業，林業,0.0000
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,D,建設業,0.5000
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,E,製造業,-0.0368
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,0.0000
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,H,運輸業，郵便業,-0.1429
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,-0.0704
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,J,金融業，保険業,-0.1000
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,K,不動産業，物品賃貸業,-0.0714
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,L,学術研究，専門・技術サービス業,0.2308
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,M,宿泊業，飲食サービス業,-0.3333
1998,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,-0.4000
1998,27,大阪府,3,北アメリカ州,305,メキシコ,E,製造業,0.0000
1998,27,大阪府,3,北アメリカ州,305,メキシコ,I,卸売業，小売業,0.3333
1998,27,大阪府,3,北アメリカ州,306,グアテマラ,E,製造業,0.0000
1998,27,大阪府,3,北アメリカ州,309,エルサルバドル,E,製造業,1.0000
1998,27,大阪府,3,北アメリカ州,311,コスタリカ,E,製造業,-0.5000
1998,27,大阪府,3,北アメリカ州,312,パナマ,E,製造業,-
1998,27,大阪府,3,北アメリカ州,312,パナマ,H,運輸業，郵便業,1.0000
1998,27,大阪府,3,北アメリカ州,312,パナマ,I,卸売業，小売業,0.0000
1998,27,大阪府,3,北アメリカ州,399,その他の北アメリカ州,I,卸売業，小売業,0.0000
1998,27,大阪府,4,南アメリカ州,402,ベネズエラ,E,製造業,0.0000
1998,27,大阪府,4,南アメリカ州,407,ペルー,E,製造業,0.0000
1998,27,大阪府,4,南アメリカ州,407,ペルー,I,卸売業，小売業,0.0000
1998,27,大阪府,4,南アメリカ州,410,ブラジル,A,農業，林業,0.0000
1998,27,大阪府,4,南アメリカ州,410,ブラジル,D,建設業,0.0000
1998,27,大阪府,4,南アメリカ州,410,ブラジル,E,製造業,0.0556
1998,27,大阪府,4,南アメリカ州,410,ブラジル,I,卸売業，小売業,0.0000
1998,27,大阪府,4,南アメリカ州,410,ブラジル,K,不動産業，物品賃貸業,0.0000
1998,27,大阪府,4,南アメリカ州,410,ブラジル,R,サービス業（他に分類されないもの）,0.0000
1998,27,大阪府,4,南アメリカ州,413,アルゼンチン,E,製造業,0.0000
1998,27,大阪府,4,南アメリカ州,413,アルゼンチン,I,卸売業，小売業,-0.3333
1998,27,大阪府,5,アフリカ州,516,コートジボワール,E,製造業,0.0000
1998,27,大阪府,5,アフリカ州,517,ガーナ,E,製造業,0.0000
1998,27,大阪府,5,アフリカ州,541,ケニア,I,卸売業，小売業,0.0000
1998,27,大阪府,5,アフリカ州,543,タンザニア,D,建設業,-
1998,27,大阪府,5,アフリカ州,543,タンザニア,E,製造業,0.0000
1998,27,大阪府,5,アフリカ州,551,南アフリカ共和国,I,卸売業，小売業,-
1998,27,大阪府,5,アフリカ州,599,その他のアフリカ,I,卸売業，小売業,1.0000
1998,27,大阪府,6,大洋州,601,オーストラリア,E,製造業,0.1667
1998,27,大阪府,6,大洋州,601,オーストラリア,I,卸売業，小売業,-0.1500
1998,27,大阪府,6,大洋州,601,オーストラリア,K,不動産業，物品賃貸業,0.0000
1998,27,大阪府,6,大洋州,606,ニュージーランド,E,製造業,0.0000
1998,27,大阪府,6,大洋州,606,ニュージーランド,I,卸売業，小売業,0.2000
1998,28,兵庫県,1,アジア州,103,大韓民国,E,製造業,0.3333
1998,28,兵庫県,1,アジア州,103,大韓民国,I,卸売業，小売業,-0.5000
1998,28,兵庫県,1,アジア州,105,中華人民共和国,E,製造業,0.0000
1998,28,兵庫県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,3.0000
1998,28,兵庫県,1,アジア州,105,中華人民共和国,M,宿泊業，飲食サービス業,-
1998,28,兵庫県,1,アジア州,106,台湾,D,建設業,0.0000
1998,28,兵庫県,1,アジア州,106,台湾,E,製造業,0.0000
1998,28,兵庫県,1,アジア州,106,台湾,H,運輸業，郵便業,0.0000
1998,28,兵庫県,1,アジア州,106,台湾,I,卸売業，小売業,0.0000
1998,28,兵庫県,1,アジア州,106,台湾,M,宿泊業，飲食サービス業,-
1998,28,兵庫県,1,アジア州,108,香港,E,製造業,-0.5000
1998,28,兵庫県,1,アジア州,108,香港,H,運輸業，郵便業,0.0000
1998,28,兵庫県,1,アジア州,108,香港,I,卸売業，小売業,-0.4286
1998,28,兵庫県,1,アジア州,108,香港,L,学術研究，専門・技術サービス業,0.0000
1998,28,兵庫県,1,アジア州,108,香港,M,宿泊業，飲食サービス業,-
1998,28,兵庫県,1,アジア州,108,香港,R,サービス業（他に分類されないもの）,0.0000
1998,28,兵庫県,1,アジア州,111,タイ,E,製造業,0.0000
1998,28,兵庫県,1,アジア州,111,タイ,H,運輸業，郵便業,0.0000
1998,28,兵庫県,1,アジア州,112,シンガポール,E,製造業,-0.5000
1998,28,兵庫県,1,アジア州,112,シンガポール,H,運輸業，郵便業,1.0000
1998,28,兵庫県,1,アジア州,112,シンガポール,I,卸売業，小売業,0.0000
1998,28,兵庫県,1,アジア州,113,マレーシア,E,製造業,0.1429
1998,28,兵庫県,1,アジア州,113,マレーシア,H,運輸業，郵便業,0.0000
1998,28,兵庫県,1,アジア州,113,マレーシア,I,卸売業，小売業,1.0000
1998,28,兵庫県,1,アジア州,113,マレーシア,M,宿泊業，飲食サービス業,-
1998,28,兵庫県,1,アジア州,117,フィリピン,B,漁業,0.0000
1998,28,兵庫県,1,アジア州,117,フィリピン,E,製造業,-0.1429
1998,28,兵庫県,1,アジア州,117,フィリピン,K,不動産業，物品賃貸業,-
1998,28,兵庫県,1,アジア州,118,インドネシア,E,製造業,-0.1111
1998,28,兵庫県,1,アジア州,123,インド,E,製造業,1.0000
